Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3557,2019-02-13,Area Sales Manager,BPC,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,1960-06-06,MA,Male,Other,Single,Fully Meets,2,2023-04-20,4,5,2,2023-02-04,Project Management,External,Failed,1,210.38,59
3558,2018-12-30,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Production       ,Yard (Material Handling),1959-04-06,MA,Female,Black,Single,Fully Meets,1,2022-05-10,2,5,3,2023-07-18,Technical Skills,Internal,Completed,1,941.54,59
3559,2019-11-06,Production Technician I,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,1991-11-18,MA,Male,White,Single,Fully Meets,2,2022-12-27,3,2,1,2022-11-30,Project Management,External,Failed,2,959.81,28
3560,2022-06-01,Production Technician I,MSC,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,1954-02-18,MA,Female,Asian,Divorced,Exceeds,4,2023-09-01,2,4,5,2023-05-22,Technical Skills,External,Passed,1,738.92,68
3561,2023-03-28,Production Technician II,BPC,Active,Part-Time,Zone C,Temporary,Production       ,General - Con,1959-01-31,MA,Female,White,Married,Fully Meets,5,2022-11-20,2,1,5,2022-09-07,Technical Skills,External,Failed,5,445.04,64
3563,2019-01-01,Production Technician I,WBL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,1946-10-15,MA,Male,Black,Widowed,PIP,4,2023-01-31,4,1,3,2023-04-06,Leadership Development,External,Passed,4,886.9,73
3564,2019-01-26,Production Technician II,SVG,Terminated,Full-Time,Zone C,Temporary,Production       ,Aerial,1994-07-11,MA,Female,White,Divorced,Fully Meets,1,2023-12-03,4,4,3,2022-12-10,Technical Skills,External,Incomplete,4,106.14,25
3565,2021-09-11,Production Technician I,WBL,Active,Part-Time,Zone B,Full-Time,Production       ,General - Con,1968-10-05,MA,Male,Other,Divorced,Fully Meets,4,2022-09-29,5,5,5,2023-05-06,Project Management,External,Passed,4,684.35,53
3566,2021-09-26,Production Technician II,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Aerial,1963-05-10,MA,Male,Black,Single,Fully Meets,2,2023-01-27,1,2,3,2022-09-05,Communication Skills,Internal,Failed,2,578.81,58
3567,2023-03-04,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,1966-02-09,MA,Male,Asian,Widowed,Fully Meets,4,2023-04-08,2,3,2,2023-06-09,Customer Service,Internal,Completed,5,764.51,57
3568,2023-07-11,Production Technician I,EW,Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,1974-08-12,MA,Male,Asian,Divorced,Fully Meets,2,2023-07-02,2,4,1,2022-08-23,Project Management,Internal,Incomplete,2,201.76,49
3569,2019-02-09,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Catv,1995-07-19,MA,Female,Hispanic,Divorced,Fully Meets,2,2022-12-24,1,3,5,2022-11-09,Technical Skills,External,Incomplete,4,730.04,24
3570,2019-04-19,Production Technician II,TNS,Terminated,Full-Time,Zone B,Temporary,Production       ,Fielders,1974-11-23,MA,Female,Asian,Married,Fully Meets,1,2023-02-01,2,5,3,2023-03-29,Project Management,External,Failed,2,796.88,45
3571,2022-07-07,Production Technician I,NEL,Terminated,Part-Time,Zone C,Full-Time,Production       ,Field Operations,1947-08-29,MA,Female,White,Widowed,Fully Meets,4,2022-11-23,4,1,5,2023-08-04,Project Management,External,Completed,3,834.44,75
3572,2019-03-12,Production Technician I,WBL,Active,Contract,Zone A,Part-Time,Production       ,Fielders,1994-07-06,MA,Male,White,Single,Fully Meets,5,2022-05-12,5,5,5,2023-05-19,Leadership Development,Internal,Failed,5,569.17,25
3573,2020-03-09,Production Technician I,NEL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,1983-10-26,MA,Female,Asian,Divorced,Exceeds,4,2022-12-31,4,1,1,2022-10-06,Customer Service,Internal,Completed,4,386.07,37
3575,2021-04-28,Production Technician I,MSC,Terminated,Part-Time,Zone A,Temporary,Production       ,Field Operations,1987-05-03,MA,Male,Hispanic,Single,Exceeds,5,2023-06-26,5,1,5,2022-12-12,Technical Skills,Internal,Incomplete,3,583.21,34
3576,2021-07-21,Production Technician II,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Engineers,1992-04-26,MA,Female,Asian,Single,Exceeds,4,2023-03-23,2,3,3,2023-02-02,Project Management,External,Completed,5,398.65,29
3577,2019-09-15,Production Technician I,BPC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,1957-05-30,MA,Male,White,Widowed,Fully Meets,4,2022-08-14,5,4,5,2023-01-26,Communication Skills,Internal,Passed,5,931.46,62
3578,2019-05-04,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,1957-05-30,MA,Male,Hispanic,Married,Exceeds,2,2022-10-14,1,4,2,2022-12-01,Project Management,External,Completed,5,115.06,62
3579,2021-05-20,Production Technician II,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,1946-11-15,MA,Female,Asian,Widowed,Needs Improvement,4,2023-04-27,5,3,3,2023-04-27,Communication Skills,External,Failed,2,199.82,75
3580,2019-12-16,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1942-04-21,MA,Male,Other,Married,Fully Meets,4,2022-10-21,2,4,3,2022-11-04,Communication Skills,Internal,Failed,5,940.2,77
3581,2020-11-20,Production Technician I,SVG,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,1943-08-03,MA,Male,Other,Divorced,Fully Meets,2,2022-08-29,3,4,4,2023-01-29,Communication Skills,External,Completed,1,122.07,77
3582,2020-08-19,Production Technician I,TNS,Active,Part-Time,Zone B,Part-Time,Production       ,Yard (Material Handling),1968-09-08,MA,Male,Asian,Widowed,Fully Meets,4,2022-09-17,2,2,5,2022-09-09,Communication Skills,Internal,Completed,4,875.02,52
3583,2021-04-28,Production Technician I,WBL,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,1958-11-20,MA,Female,White,Married,Needs Improvement,4,2023-05-07,4,1,4,2023-03-18,Communication Skills,Internal,Incomplete,4,116.4,63
3584,2020-08-14,Production Technician I,BPC,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,1987-07-11,MA,Female,Other,Married,Fully Meets,4,2023-05-28,2,2,5,2022-12-15,Technical Skills,External,Passed,5,341.78,33
3585,2021-12-22,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Yard (Material Handling),1992-07-16,MA,Female,Black,Divorced,Fully Meets,4,2023-12-01,1,2,3,2023-02-14,Communication Skills,Internal,Completed,4,107.48,29
3586,2019-02-01,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Production       ,People Services,2000-12-27,MA,Female,Hispanic,Single,Fully Meets,2,2023-01-31,4,2,4,2022-09-30,Communication Skills,External,Completed,1,502.7,19
3587,2021-05-10,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,1977-12-25,MA,Male,Other,Divorced,Fully Meets,2,2023-05-24,1,2,2,2023-03-22,Leadership Development,External,Completed,5,570.04,44
3588,2019-06-25,Production Technician I,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Shop (Fleet),1972-08-03,MA,Male,Black,Widowed,Fully Meets,2,2023-10-05,4,2,1,2023-03-23,Communication Skills,External,Passed,1,538.83,47
3589,2019-04-25,Production Technician I,PL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,1951-02-08,MA,Male,White,Single,Fully Meets,1,2022-09-18,2,3,2,2023-01-07,Communication Skills,Internal,Incomplete,4,881.8,68
3593,2020-05-30,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Production       ,General - Con,1949-11-11,MA,Male,Asian,Married,Fully Meets,1,2022-07-10,4,4,3,2023-06-15,Project Management,Internal,Incomplete,3,258.07,71
3594,2018-12-11,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,1968-03-14,MA,Male,Black,Married,Needs Improvement,1,2023-01-23,1,5,1,2023-05-05,Leadership Development,Internal,Passed,5,472.64,50
3595,2020-09-22,Production Technician I,WBL,Active,Contract,Zone A,Temporary,Production       ,Engineers,1952-02-03,MA,Male,Other,Divorced,Fully Meets,1,2023-01-19,2,3,1,2023-02-21,Technical Skills,External,Passed,2,252.88,68
3596,2019-07-28,Production Technician I,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Splicing,1982-07-19,MA,Male,Other,Single,Needs Improvement,2,2022-10-19,4,3,4,2022-12-14,Technical Skills,Internal,Incomplete,2,289.68,37
3598,2018-09-28,Production Technician II,SVG,Terminated,Part-Time,Zone A,Full-Time,Production       ,Project Management - Eng,1950-06-10,MA,Female,Other,Married,Needs Improvement,1,2023-01-07,2,5,4,2022-10-11,Technical Skills,Internal,Passed,3,373.87,68
3599,2020-04-12,Production Technician II,TNS,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,1950-03-31,MA,Female,White,Divorced,Fully Meets,2,2023-02-03,4,4,2,2023-03-02,Leadership Development,Internal,Completed,5,918.86,70
3600,2022-11-01,Production Technician II,WBL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,1949-07-10,MA,Female,White,Single,Fully Meets,2,2023-04-07,2,1,4,2022-11-01,Leadership Development,Internal,Passed,4,299.7,73
3601,2022-11-21,Production Technician II,BPC,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,1966-07-22,MA,Female,White,Married,Fully Meets,5,2022-01-09,1,1,2,2023-01-03,Project Management,External,Completed,1,865.58,56
3602,2021-04-11,Production Technician II,CCDR,Terminated,Full-Time,Zone B,Part-Time,Production       ,Engineers,1994-12-10,MA,Female,Hispanic,Married,Fully Meets,5,2023-04-08,3,3,3,2023-04-09,Technical Skills,External,Incomplete,1,632.59,27
3603,2018-11-29,Production Technician II,EW,Terminated,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1977-02-15,MA,Female,White,Married,Fully Meets,2,2022-08-10,5,1,3,2022-10-02,Technical Skills,External,Incomplete,3,680.48,41
3604,2019-01-16,Production Technician II,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,1948-09-03,MA,Female,Hispanic,Divorced,Needs Improvement,4,2022-12-15,3,5,4,2023-03-23,Project Management,External,Failed,3,287.71,71
3605,2019-09-18,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,Engineers,1943-08-25,MA,Male,Other,Divorced,Fully Meets,4,2023-09-07,5,1,3,2022-11-17,Communication Skills,External,Passed,2,102.92,76
3606,2019-08-01,Production Technician I,SVG,Terminated,Part-Time,Zone C,Full-Time,Production       ,Billable Consultants,1965-03-13,MA,Male,Other,Divorced,Fully Meets,3,2023-03-27,3,5,1,2022-10-31,Project Management,Internal,Passed,2,255.6,54
3607,2019-06-18,Production Technician I,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,1976-03-08,MA,Male,Other,Married,Fully Meets,5,2023-07-18,2,4,1,2023-05-04,Customer Service,External,Passed,4,321.91,43
3608,2019-02-13,Production Technician I,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,1979-06-07,MA,Male,Other,Married,Fully Meets,3,2023-12-01,1,3,1,2023-03-14,Project Management,External,Completed,3,834.12,40
3609,2021-06-02,Production Technician I,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),1993-09-06,MA,Female,Other,Widowed,Fully Meets,3,2022-05-11,2,2,4,2022-09-23,Customer Service,Internal,Passed,4,273.88,28
3610,2018-10-11,Production Technician I,PYZ,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,1973-07-04,MA,Female,Other,Single,Fully Meets,3,2022-12-14,4,5,5,2023-02-15,Customer Service,Internal,Incomplete,4,217.57,45
3611,2021-03-09,Production Technician I,WBL,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,1952-01-20,MA,Female,Hispanic,Married,Fully Meets,2,2022-09-16,2,3,4,2023-01-07,Customer Service,Internal,Completed,1,482.09,69
3612,2022-01-23,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,1984-12-25,MA,Male,Black,Single,PIP,4,2023-07-07,5,3,3,2023-07-03,Leadership Development,External,Failed,2,614.11,38
3613,2019-02-24,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,1973-06-14,MA,Male,Asian,Married,Exceeds,1,2022-10-13,1,5,2,2022-10-08,Customer Service,Internal,Incomplete,1,354.22,46
3614,2020-01-08,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,1973-08-31,MA,Male,White,Married,Fully Meets,2,2023-04-07,4,5,1,2023-06-04,Leadership Development,External,Passed,3,868.85,47
3616,2022-02-12,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Production       ,General - Con,1981-03-24,MA,Female,Hispanic,Married,Fully Meets,4,2023-04-08,1,1,1,2023-01-30,Customer Service,Internal,Incomplete,4,134.93,41
3617,2023-02-01,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Wireline Construction,1961-02-18,MA,Female,Hispanic,Married,Fully Meets,1,2023-02-26,2,3,3,2023-04-09,Customer Service,Internal,Completed,5,531.1,62
3618,2023-02-04,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,1944-05-05,MA,Male,Black,Married,Fully Meets,3,2022-06-12,3,4,5,2022-12-26,Leadership Development,External,Passed,3,609.3,79
3619,2023-03-23,Production Technician I,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,1984-03-17,MA,Male,Asian,Married,Fully Meets,3,2023-04-30,1,5,2,2022-11-10,Project Management,Internal,Passed,2,656.68,39
3620,2023-03-22,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Production       ,General - Eng,1994-12-10,MA,Male,Hispanic,Married,Fully Meets,2,2022-08-29,1,2,2,2022-12-20,Technical Skills,Internal,Completed,3,654.22,29
3621,2018-11-28,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Production       ,Wireless,1997-09-09,MA,Male,White,Married,Fully Meets,2,2023-06-23,2,3,2,2023-07-15,Leadership Development,External,Passed,3,879.89,21
3622,2020-07-09,Production Technician II,SVG,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1995-10-16,MA,Female,Hispanic,Divorced,Fully Meets,3,2023-07-26,3,1,5,2023-05-11,Project Management,External,Completed,1,977.23,25
3623,2019-02-11,Production Technician II,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,1958-04-25,MA,Female,Asian,Divorced,Fully Meets,3,2022-04-12,2,2,5,2023-08-03,Project Management,External,Completed,2,763.37,61
3624,2020-01-09,Production Technician II,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Technology / It,1996-04-02,MA,Female,Asian,Married,Fully Meets,4,2023-09-01,2,2,2,2023-04-05,Communication Skills,External,Passed,5,962.13,24
3625,2021-11-11,Production Technician II,TNS,Terminated,Contract,Zone B,Part-Time,Production       ,Engineers,1975-12-14,MA,Female,Asian,Single,Fully Meets,5,2022-08-28,5,2,4,2023-03-26,Technical Skills,External,Incomplete,2,617.27,46
3626,2021-05-15,Production Technician II,PYZ,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1993-10-28,MA,Female,Asian,Single,Fully Meets,2,2023-02-24,2,5,1,2022-09-25,Communication Skills,Internal,Failed,2,559.78,28
3627,2019-08-21,Production Technician II,WBL,Terminated,Contract,Zone C,Full-Time,Production       ,Field Operations,1967-02-23,MA,Female,Black,Married,Fully Meets,3,2023-01-29,1,1,4,2022-08-30,Leadership Development,Internal,Incomplete,5,113.89,52
3628,2020-09-18,Production Technician II,NEL,Active,Contract,Zone B,Part-Time,Production       ,Engineers,1946-01-27,MA,Female,Hispanic,Married,Fully Meets,3,2023-05-27,4,3,1,2022-09-25,Leadership Development,Internal,Incomplete,4,858.62,74
3629,2022-08-27,Production Technician I,NEL,Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,1983-11-26,MA,Male,Black,Divorced,Fully Meets,5,2022-11-18,2,4,4,2023-07-30,Technical Skills,Internal,Incomplete,1,343.76,39
3630,2019-02-23,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,1965-07-05,MA,Male,Other,Widowed,Fully Meets,5,2022-10-19,5,3,2,2022-09-24,Technical Skills,Internal,Failed,5,507.58,54
3631,2022-08-08,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,1947-04-28,MA,Male,Other,Divorced,Fully Meets,3,2023-10-02,4,1,5,2023-04-10,Customer Service,Internal,Completed,1,691.12,75
3632,2022-09-24,Production Technician I,CCDR,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,1945-03-10,MA,Male,Asian,Married,Fully Meets,3,2023-02-27,3,4,5,2023-06-23,Technical Skills,Internal,Completed,2,174.85,77
3633,2022-03-21,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Aerial,1987-03-24,MA,Female,Hispanic,Single,Fully Meets,5,2022-04-11,4,4,4,2022-12-01,Communication Skills,Internal,Incomplete,3,699.39,35
3634,2023-06-23,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,General - Sga,1962-04-26,MA,Female,Other,Married,Fully Meets,5,2023-06-25,2,5,2,2022-09-15,Technical Skills,External,Incomplete,3,254.68,61
3635,2020-10-26,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),1978-12-03,MA,Female,Hispanic,Single,Fully Meets,4,2022-07-10,1,5,4,2023-06-13,Technical Skills,External,Failed,2,534.55,42
3636,2020-01-29,Production Technician I,NEL,Active,Contract,Zone B,Temporary,Production       ,Catv,1982-03-13,MA,Male,Asian,Divorced,Fully Meets,3,2022-08-12,3,5,3,2022-08-26,Communication Skills,External,Passed,3,795.72,38
3637,2022-04-23,Production Technician I,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,1995-04-17,MA,Male,Asian,Divorced,Fully Meets,3,2023-07-05,2,1,3,2023-03-21,Project Management,External,Completed,4,977.23,27
3638,2023-06-15,Production Technician I,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,1978-10-12,MA,Male,Hispanic,Single,Fully Meets,3,2023-05-15,4,5,1,2023-01-01,Customer Service,Internal,Completed,3,370.79,45
3640,2023-01-07,Production Technician I,SVG,Active,Contract,Zone A,Temporary,Production       ,Field Operations,2000-09-21,MA,Female,Asian,Divorced,Fully Meets,3,2023-07-25,2,1,2,2023-01-31,Communication Skills,External,Passed,1,699.48,23
3643,2020-04-16,Production Technician I,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,Catv,1961-03-22,MA,Male,Asian,Single,Fully Meets,3,2023-06-18,1,5,3,2023-03-27,Leadership Development,Internal,Completed,4,712.43,59
3644,2022-06-16,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,1986-06-24,MA,Male,Black,Married,Fully Meets,3,2022-11-11,4,4,4,2023-02-06,Technical Skills,Internal,Incomplete,1,504.66,36
3645,2019-07-22,Production Technician I,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,1977-09-16,MA,Male,Asian,Single,Fully Meets,3,2023-08-06,1,3,3,2023-05-06,Leadership Development,External,Incomplete,5,398.36,42
3646,2023-04-22,Production Technician II,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,1968-01-01,MA,Female,Hispanic,Widowed,Fully Meets,3,2023-07-30,5,4,4,2023-07-22,Communication Skills,External,Failed,4,533.61,55
3647,2020-12-28,Production Technician II,EW,Terminated,Part-Time,Zone A,Part-Time,Production       ,Engineers,1966-07-24,MA,Female,Black,Single,Fully Meets,3,2022-12-28,2,4,4,2022-08-10,Technical Skills,Internal,Completed,4,199.55,54
3648,2022-02-23,Production Technician II,MSC,Active,Contract,Zone A,Full-Time,Production       ,Aerial,1948-06-27,MA,Female,Other,Divorced,Exceeds,4,2022-09-28,3,3,5,2023-02-26,Leadership Development,Internal,Completed,2,325.78,74
3649,2022-08-13,Production Technician II,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,1968-06-06,MA,Female,White,Married,Exceeds,4,2022-08-09,1,2,2,2022-12-18,Leadership Development,External,Completed,4,336.33,54
3650,2019-10-03,Production Technician II,PYZ,Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,1991-12-25,MA,Female,White,Divorced,Fully Meets,3,2023-06-30,3,2,4,2023-01-09,Communication Skills,External,Passed,4,242.71,28
3651,2019-10-14,Production Technician II,WBL,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,1991-01-19,MA,Female,White,Single,Fully Meets,3,2022-10-25,1,4,1,2023-05-14,Leadership Development,Internal,Failed,4,651.28,28
3652,2019-08-30,Production Technician I,NEL,Terminated,Part-Time,Zone C,Part-Time,Production       ,Field Operations,1946-08-16,MA,Male,Other,Married,Fully Meets,3,2022-01-09,1,5,2,2023-01-31,Communication Skills,External,Incomplete,3,962.45,73
3653,2021-02-04,Production Technician I,PL,Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,1995-06-29,MA,Male,Asian,Widowed,Exceeds,3,2023-05-31,4,4,3,2023-01-20,Customer Service,External,Failed,1,791.72,26
